id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
1844,HOTEL DE VILLE,242,625,2023-09-05 13:55:45,2023-09-05 13:56:02,61.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 14:00:03,2023-09-05 14:00:03
1866,THEATRE,100,320,2023-09-05 14:04:48,2023-09-05 14:05:01,68.75,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 14:07:35,2023-09-05 14:07:35
1876,PALAIS DE JUSTICE,42,70,2023-09-05 14:06:49,2023-09-05 14:06:57,40,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 14:10:08,2023-09-05 14:10:08
1883,PALAIS DE JUSTICE,43,70,2023-09-05 14:10:49,2023-09-05 14:10:57,38.57142857142858,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 14:12:38,2023-09-05 14:12:38
1889,ARRET MINUTE,68,137,2023-09-05 14:12:48,2023-09-05 14:12:57,50.36496350364964,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 14:15:08,2023-09-05 14:15:08
2090,THEATRE,224,320,2023-09-05 23:08:30,2023-09-05 23:08:45,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 23:10:43,2023-09-05 23:10:43
2100,PALAIS DE JUSTICE,68,70,2023-09-05 23:10:29,2023-09-05 23:10:47,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 23:13:14,2023-09-05 23:13:14
2106,ARRET MINUTE,92,137,2023-09-05 23:12:58,2023-09-05 23:13:00,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 23:15:44,2023-09-05 23:15:44
2114,PALAIS DE JUSTICE,68,70,2023-09-05 23:16:31,2023-09-05 23:16:47,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 23:18:14,2023-09-05 23:18:14
2120,ARRET MINUTE,92,137,2023-09-05 23:18:59,2023-09-05 23:19:02,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 23:20:44,2023-09-05 23:20:44
2124,HOTEL DE VILLE,405,625,2023-09-05 23:20:31,2023-09-05 23:20:47,35.199999999999996,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:23:14,2023-09-05 23:23:14
2136,BLOSSAC TISON,479,665,2023-09-05 23:26:32,2023-09-05 23:26:50,27.969924812030072,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 23:28:15,2023-09-05 23:28:15
2145,HOTEL DE VILLE,407,625,2023-09-05 23:28:33,2023-09-05 23:28:49,34.88,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:30:45,2023-09-05 23:30:45
2156,PALAIS DE JUSTICE,68,70,2023-09-05 23:30:35,2023-09-05 23:30:51,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 23:33:15,2023-09-05 23:33:15
2159,HOTEL DE VILLE,407,625,2023-09-05 23:32:35,2023-09-05 23:32:50,34.88,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:35:45,2023-09-05 23:35:45
2173,HOTEL DE VILLE,408,625,2023-09-05 23:38:35,2023-09-05 23:38:51,34.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:40:46,2023-09-05 23:40:46
2183,ARRET MINUTE,92,137,2023-09-05 23:40:34,2023-09-05 23:40:52,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 23:43:16,2023-09-05 23:43:16
2188,THEATRE,224,320,2023-09-05 23:42:37,2023-09-05 23:42:53,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 23:45:46,2023-09-05 23:45:46
2194,HOTEL DE VILLE,408,625,2023-09-05 23:46:39,2023-09-05 23:46:53,34.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:48:17,2023-09-05 23:48:17
656,GARE TOUMAI,465,632,2023-09-04 23:40:11,2023-09-04 23:40:11,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:43:37,2023-09-04 23:43:37
661,HOTEL DE VILLE,441,625,2023-09-04 23:40:12,2023-09-04 23:40:11,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:43:52,2023-09-04 23:43:52
669,THEATRE,218,320,2023-09-04 23:42:14,2023-09-04 23:42:11,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:44:07,2023-09-04 23:44:07
678,ARRET MINUTE,96,137,2023-09-04 23:42:10,2023-09-04 23:42:11,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:44:22,2023-09-04 23:44:22
686,PALAIS DE JUSTICE,68,70,2023-09-04 23:42:13,2023-09-04 23:42:11,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:44:37,2023-09-04 23:44:37
1736,PALAIS DE JUSTICE,25,70,2023-09-05 12:55:01,2023-09-05 12:54:54,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 12:56:32,2023-09-05 12:56:32
1737,BLOSSAC TISON,308,665,2023-09-05 12:55:59,2023-09-05 12:56:03,53.68421052631579,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 12:59:02,2023-09-05 12:59:02
1761,THEATRE,92,320,2023-09-05 13:04:34,2023-09-05 13:04:56,71.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 13:06:33,2023-09-05 13:06:33
1766,NOTRE DAME,269,642,2023-09-05 13:06:34,2023-09-05 13:06:44,58.09968847352025,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:09:03,2023-09-05 13:09:03
1781,HOTEL DE VILLE,208,625,2023-09-05 13:10:34,2023-09-05 13:10:44,66.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:14:04,2023-09-05 13:14:04
1790,GARE TOUMAI,229,632,2023-09-05 13:14:34,2023-09-05 13:14:44,63.76582278481012,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 13:16:34,2023-09-05 13:16:34
1798,ARRET MINUTE,62,137,2023-09-05 13:40:39,2023-09-05 13:40:56,54.74452554744526,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 13:42:14,2023-09-05 13:42:14
1801,NOTRE DAME,272,642,2023-09-05 13:42:42,2023-09-05 13:42:52,57.63239875389408,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:44:55,2023-09-05 13:44:55
1811,GARE TOUMAI,235,632,2023-09-05 13:44:42,2023-09-05 13:44:51,62.81645569620253,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 13:47:25,2023-09-05 13:47:25
1818,GARE TOUMAI,234,632,2023-09-05 13:46:42,2023-09-05 13:46:52,62.9746835443038,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 13:49:56,2023-09-05 13:49:56
1823,HOTEL DE VILLE,236,625,2023-09-05 13:50:44,2023-09-05 13:50:53,62.239999999999995,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:52:27,2023-09-05 13:52:27
1831,THEATRE,96,320,2023-09-05 13:52:44,2023-09-05 13:52:54,70,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 13:54:57,2023-09-05 13:54:57
1838,THEATRE,98,320,2023-09-05 13:54:44,2023-09-05 13:54:53,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 13:57:31,2023-09-05 13:57:31
1850,NOTRE DAME,283,642,2023-09-05 14:00:46,2023-09-05 14:00:55,55.9190031152648,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 14:02:34,2023-09-05 14:02:34
1858,HOTEL DE VILLE,247,625,2023-09-05 14:01:45,2023-09-05 14:02:03,60.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 14:05:04,2023-09-05 14:05:04
1868,ARRET MINUTE,56,137,2023-09-05 14:04:46,2023-09-05 14:05:01,59.12408759124088,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 14:07:35,2023-09-05 14:07:35
1870,BLOSSAC TISON,315,665,2023-09-05 14:06:46,2023-09-05 14:06:57,52.63157894736842,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 14:10:07,2023-09-05 14:10:07
1880,THEATRE,98,320,2023-09-05 14:10:49,2023-09-05 14:10:57,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 14:12:38,2023-09-05 14:12:38
1890,PALAIS DE JUSTICE,43,70,2023-09-05 14:12:49,2023-09-05 14:12:57,38.57142857142858,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 14:15:08,2023-09-05 14:15:08
2095,NOTRE DAME,444,642,2023-09-05 23:10:29,2023-09-05 23:10:47,30.8411214953271,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 23:13:14,2023-09-05 23:13:14
2104,THEATRE,223,320,2023-09-05 23:13:00,2023-09-05 23:13:00,30.312499999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 23:15:44,2023-09-05 23:15:44
2113,ARRET MINUTE,92,137,2023-09-05 23:16:28,2023-09-05 23:16:47,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 23:18:14,2023-09-05 23:18:14
2118,THEATRE,223,320,2023-09-05 23:19:02,2023-09-05 23:19:02,30.312499999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 23:20:44,2023-09-05 23:20:44
2122,BLOSSAC TISON,479,665,2023-09-05 23:20:31,2023-09-05 23:20:47,27.969924812030072,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 23:23:14,2023-09-05 23:23:14
2133,GARE TOUMAI,367,632,2023-09-05 23:22:31,2023-09-05 23:22:48,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 23:25:45,2023-09-05 23:25:45
2140,GARE TOUMAI,367,632,2023-09-05 23:26:33,2023-09-05 23:26:50,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 23:28:15,2023-09-05 23:28:15
2184,PALAIS DE JUSTICE,68,70,2023-09-05 23:40:37,2023-09-05 23:40:52,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 23:43:16,2023-09-05 23:43:16
2193,NOTRE DAME,446,642,2023-09-05 23:46:39,2023-09-05 23:46:53,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 23:48:17,2023-09-05 23:48:17
2201,HOTEL DE VILLE,410,625,2023-09-05 23:48:40,2023-09-05 23:48:53,34.4,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 23:50:47,2023-09-05 23:50:47
657,ARRET MINUTE,96,137,2023-09-04 23:40:11,2023-09-04 23:40:11,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:43:37,2023-09-04 23:43:37
664,ARRET MINUTE,96,137,2023-09-04 23:40:11,2023-09-04 23:40:11,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:43:52,2023-09-04 23:43:52
667,NOTRE DAME,454,642,2023-09-04 23:42:13,2023-09-04 23:42:11,29.283489096573206,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:44:07,2023-09-04 23:44:07
1743,PALAIS DE JUSTICE,23,70,2023-09-05 12:56:01,2023-09-05 12:56:03,67.14285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 12:59:02,2023-09-05 12:59:02
1747,THEATRE,88,320,2023-09-05 12:58:32,2023-09-05 12:58:45,72.5,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 13:01:32,2023-09-05 13:01:32
1758,BLOSSAC TISON,311,665,2023-09-05 13:05:02,2023-09-05 13:04:56,53.23308270676692,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:06:33,2023-09-05 13:06:33
1765,BLOSSAC TISON,310,665,2023-09-05 13:06:31,2023-09-05 13:06:44,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:09:03,2023-09-05 13:09:03
1772,BLOSSAC TISON,313,665,2023-09-05 13:08:31,2023-09-05 13:08:43,52.932330827067666,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:11:33,2023-09-05 13:11:33
1785,PALAIS DE JUSTICE,24,70,2023-09-05 13:10:34,2023-09-05 13:10:44,65.71428571428571,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 13:14:04,2023-09-05 13:14:04
1787,NOTRE DAME,278,642,2023-09-05 13:14:36,2023-09-05 13:14:44,56.69781931464174,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:16:34,2023-09-05 13:16:34
1793,BLOSSAC TISON,320,665,2023-09-05 13:40:39,2023-09-05 13:40:56,51.8796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:42:14,2023-09-05 13:42:14
1800,BLOSSAC TISON,320,665,2023-09-05 13:42:41,2023-09-05 13:42:52,51.8796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:44:55,2023-09-05 13:44:55
1816,HOTEL DE VILLE,233,625,2023-09-05 13:46:42,2023-09-05 13:46:52,62.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:49:56,2023-09-05 13:49:56
1829,NOTRE DAME,283,642,2023-09-05 13:52:44,2023-09-05 13:52:54,55.9190031152648,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:54:57,2023-09-05 13:54:57
1835,BLOSSAC TISON,317,665,2023-09-05 13:54:43,2023-09-05 13:54:53,52.33082706766917,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:57:31,2023-09-05 13:57:31
1847,ARRET MINUTE,57,137,2023-09-05 13:55:42,2023-09-05 13:56:02,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 14:00:03,2023-09-05 14:00:03
1853,GARE TOUMAI,235,632,2023-09-05 14:00:46,2023-09-05 14:00:55,62.81645569620253,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 14:02:34,2023-09-05 14:02:34
1862,PALAIS DE JUSTICE,40,70,2023-09-05 14:01:47,2023-09-05 14:02:03,42.857142857142854,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 14:05:04,2023-09-05 14:05:04
1864,NOTRE DAME,282,642,2023-09-05 14:04:48,2023-09-05 14:05:01,56.074766355140184,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 14:07:35,2023-09-05 14:07:35
1874,GARE TOUMAI,236,632,2023-09-05 14:06:48,2023-09-05 14:06:57,62.65822784810127,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 14:10:08,2023-09-05 14:10:08
1882,ARRET MINUTE,65,137,2023-09-05 14:10:48,2023-09-05 14:10:57,52.55474452554745,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 14:12:38,2023-09-05 14:12:38
1888,GARE TOUMAI,244,632,2023-09-05 14:12:48,2023-09-05 14:12:57,61.39240506329114,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 14:15:08,2023-09-05 14:15:08
2206,BLOSSAC TISON,481,665,2023-09-05 23:50:39,2023-09-05 23:50:54,27.669172932330827,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 23:53:17,2023-09-05 23:53:17
2221,NOTRE DAME,450,642,2023-09-05 23:56:42,2023-09-05 23:57:00,29.906542056074763,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 23:58:17,2023-09-05 23:58:17
2228,NOTRE DAME,451,642,2023-09-05 23:58:11,2023-09-05 23:58:09,29.750778816199375,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:00:48,2023-09-06 00:00:48
2237,THEATRE,224,320,2023-09-06 00:00:42,2023-09-06 00:01:01,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 00:03:18,2023-09-06 00:03:18
2242,NOTRE DAME,452,642,2023-09-06 00:02:42,2023-09-06 00:02:57,29.595015576323984,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:05:48,2023-09-06 00:05:48
2260,ARRET MINUTE,93,137,2023-09-06 00:08:42,2023-09-06 00:08:57,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 00:10:48,2023-09-06 00:10:48
2263,NOTRE DAME,456,642,2023-09-06 00:10:44,2023-09-06 00:10:58,28.971962616822427,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:13:20,2023-09-06 00:13:20
2269,BLOSSAC TISON,481,665,2023-09-06 00:12:43,2023-09-06 00:12:59,27.669172932330827,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:15:51,2023-09-06 00:15:51
2282,PALAIS DE JUSTICE,68,70,2023-09-06 00:16:46,2023-09-06 00:16:59,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 00:18:21,2023-09-06 00:18:21
2291,NOTRE DAME,456,642,2023-09-06 00:20:48,2023-09-06 00:21:05,28.971962616822427,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 00:23:21,2023-09-06 00:23:21
2323,ARRET MINUTE,93,137,2023-09-06 00:29:48,2023-09-06 00:30:02,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 00:33:22,2023-09-06 00:33:22
2329,GARE TOUMAI,367,632,2023-09-06 00:31:49,2023-09-06 00:32:02,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 00:35:52,2023-09-06 00:35:52
2335,THEATRE,227,320,2023-09-06 00:35:51,2023-09-06 00:36:03,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 00:38:22,2023-09-06 00:38:22
2339,BLOSSAC TISON,482,665,2023-09-06 00:37:51,2023-09-06 00:38:03,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:40:52,2023-09-06 00:40:52
2352,PALAIS DE JUSTICE,69,70,2023-09-06 00:39:53,2023-09-06 00:40:12,1.4285714285714286,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 00:43:23,2023-09-06 00:43:23
2353,BLOSSAC TISON,482,665,2023-09-06 00:41:52,2023-09-06 00:42:04,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 00:45:53,2023-09-06 00:45:53
2363,THEATRE,227,320,2023-09-06 00:46:26,2023-09-06 00:46:25,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 00:48:23,2023-09-06 00:48:23
2387,PALAIS DE JUSTICE,69,70,2023-09-06 00:52:27,2023-09-06 00:52:19,1.4285714285714286,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 00:55:54,2023-09-06 00:55:54
2390,HOTEL DE VILLE,425,625,2023-09-06 00:55:57,2023-09-06 00:56:06,32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 00:58:24,2023-09-06 00:58:24
2398,THEATRE,227,320,2023-09-06 00:59:58,2023-09-06 01:00:08,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 01:00:54,2023-09-06 01:00:54
2414,ARRET MINUTE,93,137,2023-09-06 01:01:57,2023-09-06 01:02:08,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:05:54,2023-09-06 01:05:54
2421,ARRET MINUTE,93,137,2023-09-06 01:05:57,2023-09-06 01:06:09,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:08:25,2023-09-06 01:08:25
2423,BLOSSAC TISON,482,665,2023-09-06 01:07:59,2023-09-06 01:08:09,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:10:55,2023-09-06 01:10:55
2434,GARE TOUMAI,367,632,2023-09-06 01:10:30,2023-09-06 01:10:23,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:13:25,2023-09-06 01:13:25
2443,PALAIS DE JUSTICE,78,70,2023-09-06 01:12:02,2023-09-06 01:12:11,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 01:15:55,2023-09-06 01:15:55
2454,THEATRE,227,320,2023-09-06 01:18:02,2023-09-06 01:18:11,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 01:20:56,2023-09-06 01:20:56
2464,PALAIS DE JUSTICE,78,70,2023-09-06 01:20:04,2023-09-06 01:20:12,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 01:23:26,2023-09-06 01:23:26
675,HOTEL DE VILLE,441,625,2023-09-04 23:42:13,2023-09-04 23:42:11,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:44:22,2023-09-04 23:44:22
683,THEATRE,218,320,2023-09-04 23:42:14,2023-09-04 23:42:11,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:44:37,2023-09-04 23:44:37
689,HOTEL DE VILLE,441,625,2023-09-04 23:42:13,2023-09-04 23:42:11,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:44:53,2023-09-04 23:44:53
1744,BLOSSAC TISON,310,665,2023-09-05 12:58:29,2023-09-05 12:58:45,53.383458646616546,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 13:01:32,2023-09-05 13:01:32
1752,NOTRE DAME,266,642,2023-09-05 13:00:32,2023-09-05 13:00:42,58.56697819314641,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:04:02,2023-09-05 13:04:02
1759,NOTRE DAME,271,642,2023-09-05 13:05:02,2023-09-05 13:04:56,57.78816199376947,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 13:06:33,2023-09-05 13:06:33
1778,PALAIS DE JUSTICE,22,70,2023-09-05 13:08:34,2023-09-05 13:08:43,68.57142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 13:11:33,2023-09-05 13:11:33
1784,ARRET MINUTE,56,137,2023-09-05 13:10:33,2023-09-05 13:10:44,59.12408759124088,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 13:14:04,2023-09-05 13:14:04
1795,HOTEL DE VILLE,230,625,2023-09-05 13:40:40,2023-09-05 13:40:56,63.2,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:42:14,2023-09-05 13:42:14
1804,GARE TOUMAI,235,632,2023-09-05 13:42:42,2023-09-05 13:42:52,62.81645569620253,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 13:44:55,2023-09-05 13:44:55
1813,PALAIS DE JUSTICE,34,70,2023-09-05 13:44:42,2023-09-05 13:44:51,51.42857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 13:47:25,2023-09-05 13:47:25
1817,THEATRE,97,320,2023-09-05 13:46:42,2023-09-05 13:46:52,69.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 13:49:56,2023-09-05 13:49:56
1830,HOTEL DE VILLE,237,625,2023-09-05 13:52:44,2023-09-05 13:52:54,62.08,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:54:57,2023-09-05 13:54:57
1837,HOTEL DE VILLE,240,625,2023-09-05 13:54:44,2023-09-05 13:54:53,61.6,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 13:57:31,2023-09-05 13:57:31
1843,NOTRE DAME,286,642,2023-09-05 13:55:45,2023-09-05 13:56:02,55.45171339563863,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 14:00:03,2023-09-05 14:00:03
1852,THEATRE,98,320,2023-09-05 14:00:47,2023-09-05 14:00:55,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 14:02:34,2023-09-05 14:02:34
1861,ARRET MINUTE,57,137,2023-09-05 14:01:45,2023-09-05 14:02:03,58.3941605839416,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 14:05:04,2023-09-05 14:05:04
1869,PALAIS DE JUSTICE,41,70,2023-09-05 14:04:48,2023-09-05 14:05:01,41.42857142857143,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 14:07:35,2023-09-05 14:07:35
1877,BLOSSAC TISON,317,665,2023-09-05 14:10:48,2023-09-05 14:10:57,52.33082706766917,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 14:12:38,2023-09-05 14:12:38
